id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
584537489182232210,"Quaint Georgetown Home, Walk Score 97, Deck, yard",17633,Charlotte,,"Georgetown, Burleith/Hillandale",38.91013,-77.063919,Entire home/apt,280,1,2,2023-02-17,0.80,35,285,2,Unhosted License: 5007262201001320
596269993212480241,Top Floor Balcony Rowhouse Condo | Metro,9680354,Adam,,"Shaw, Logan Circle",38.90994,-77.01737,Entire home/apt,93,91,4,2022-12-23,0.40,13,121,4,
596327701510925222,"Central, Cozy Shaw 1BR/1BA | Monthly Furnished",9680354,Adam,,"Shaw, Logan Circle",38.90792,-77.01734,Entire home/apt,84,91,2,2022-12-22,0.37,13,143,2,
594208332411754514,NEW!! Top of the Town! Perfectly Private w Pking & Access to Downtown!,46630199,Home Sweet City,,"Brightwood Park, Crestwood, Petworth",38.94931,-77.03194,Entire home/apt,119,2,29,2023-02-27,2.53,94,171,29,Hosted License: 5007242201000753
594294139945139667,Palisades Serenity,10530921,Zhivko,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91823,-77.09861,Entire home/apt,137,3,32,2023-03-06,2.98,4,91,32,Hosted License: 5007242201601287
53989278,@HostelChic-$pectacles,90603359,Tyler-HostelChic,,"Congress Heights, Bellevue, Washington Highlands",38.83877,-77.00472,Private room,45,1,55,2023-03-17,3.92,6,363,44,Exempt
594305780845824855,Avery Queen (Rooms 1-4) First Staircase. · The ...,432681140,Emily,,"Georgetown, Burleith/Hillandale",38.91001,-77.0545,Private room,416,1,2,2022-10-10,0.31,10,333,2,Exempt
594343354732907075,Renovated Studio 300ft to Metro!!!,196241275,Craig,,"Shaw, Logan Circle",38.91091,-77.0229,Entire home/apt,95,1,77,2023-03-17,9.13,1,192,77,Hosted License: 5007242201001655
594395875792620917,"Avery Queen (Rooms 1-4) Staircase A. · Avery Queen (Rooms 1-4) Staircase A. · Avery Queen (Rooms 1-4) Staircase A. · Avery Queen (Rooms 1-4) Staircase A. · Avery Queen (Rooms 1-4) Staircase A. · The Avery Queen Room in Georgetown, DC",432681140,Emily,,"Georgetown, Burleith/Hillandale",38.90842,-77.05614,Private room,499,1,0,,,10,281,0,Exempt
594408850961366339,The Avery King (Room 10 and Room 12) · The Aver...,432681140,Emily,,"Georgetown, Burleith/Hillandale",38.90803,-77.05593,Private room,456,1,0,,,10,335,0,Exempt
597002609352533696,LOVE DC UNIT 24,98694394,Girum,,"Brightwood Park, Crestwood, Petworth",38.9568,-77.0255,Entire home/apt,160,31,0,,,6,356,0,
597051315520146089,Spacious Retreat Near Metro (Unit 3),56624653,Abe & Grace,,"Brookland, Brentwood, Langdon",38.93347,-76.99166,Entire home/apt,169,4,18,2022-11-27,1.61,3,78,18,"Hosted License: 5007242201000926
Unhosted License: 5007262201000927"
597072217621497912,LOVE DC UNIT 22,98694394,Girum,,"Brightwood Park, Crestwood, Petworth",38.95673,-77.0277,Entire home/apt,150,31,0,,,6,305,0,
53993838,"Modern & Sleek 2-bedroom place in Washington, DC!",71458027,W. Donald,,"Woodridge, Fort Lincoln, Gateway",38.92748,-76.96263,Entire home/apt,129,2,49,2023-03-13,3.33,1,315,39,Hosted License: 5007242201001089
597077394941091333,DC Rowhouse English Basement with parking,452562439,Cory,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90327,-76.9881,Private room,75,1,53,2023-03-14,6.97,1,65,53,Hosted License: 5007242201001228
597237758669706291,Spacious Guest Suite at Gallaudet/Union Market,66370024,Sarah,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90573,-76.9908,Entire home/apt,101,1,45,2023-03-16,4.59,1,34,45,Hosted License: 5007242201001466
597676715328970688,"Spacious duplex row house , with free parking!$!$!",443511029,Jimmy,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90832,-76.98334,Entire home/apt,159,1,47,2023-02-20,4.27,9,308,47,Unhosted License: 5007262201001377
594865658063023859,The Avery Suite (Room 6 and Room 8) · The Avery...,432681140,Emily,,"Georgetown, Burleith/Hillandale",38.90827,-77.0556,Private room,576,1,0,,,10,340,0,Exempt
594879211249190485,1BR Apartment in Washington near Subway Station,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.88698,-76.99576,Entire home/apt,104,31,1,2022-08-15,0.14,138,308,1,
594971943284098653,Quaint 1-bedroom apartment with outdoor Patio,351398058,Ladi,,"Shaw, Logan Circle",38.91032,-77.0204,Entire home/apt,142,1,11,2023-03-08,1.20,3,162,11,"Hosted License: 5007242201002106
Unhosted License: 5007262201002107"
595033179828329003,Incredible 5 levels home in the heart of H street,452163490,Tanja And Boris,,"Union Station, Stanton Park, Kingman Park",38.90297,-76.99117,Entire home/apt,550,4,20,2023-03-11,1.82,1,89,20,Exempt
595080746407072362,“LOVE SHACK” alley guesthouse in DC’s HOTTEST AREA,386610352,Brook,,"Dupont Circle, Connecticut Avenue/K Street",38.91068,-77.03471,Entire home/apt,125,30,32,2022-09-19,2.98,4,25,32,Hosted License: 5007242100000005
597873702380846467,Welcome to this one of kind room.,438341341,Henok,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89359,-76.91359,Private room,55,2,25,2023-03-18,2.41,4,123,25,Hosted License: 5007242201001091
598017411704000488,"DC Rocks!!  2-Bedroom Digs in Refurbished Historic ""Gaslight Building"" // 2 Blocks to the White House!",289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90425,-77.0376,Entire home/apt,205,2,46,2023-03-12,4.01,20,234,46,Exempt
54002623,Adolice Rest Place: lovely 1 bd Apt in Washington,437540964,Adolphus,,"North Michigan Park, Michigan Park, University Heights",38.941,-76.99671,Entire home/apt,65,31,11,2022-04-01,0.79,1,365,5,
598027300743913045,Wad's Guest Suite - Free St. Parking,96456433,Jenna,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89405,-76.91092,Entire home/apt,72,1,22,2023-03-08,2.15,17,153,22,Hosted License: 5007242201001260
598524020673406707,Cozy and Convenient 1 bedroom Capital suite,268854084,Amadi,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89417479999999,-76.922793,Entire home/apt,95,1,22,2023-03-13,4.10,1,309,22,Hosted License: 5007242201002205
595563418671222545,Comfy NW Gem-5 min walk to Metro/DT/Convention Ctr,81005284,Kelly,,"Shaw, Logan Circle",38.9111,-77.01947,Entire home/apt,159,2,48,2023-03-04,5.12,2,220,48,Hosted License: 5007242201001690
595575667865210821,"NEW!! Little Luxuries in Logan, perfect studio for 2!",46630199,Home Sweet City,,"Shaw, Logan Circle",38.90953,-77.03152,Entire home/apt,141,1,36,2023-03-12,3.14,94,124,36,Hosted License: 5007242201000283
596133740689307166,Gorgeous 3BR/2.5BA Townhouse with deck and parking,19214127,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91792,-77.01215,Entire home/apt,443,3,2,2022-11-18,0.25,2,6,2,Hosted License: 5007242201000747
598671383781164611,Central Chic Condo: The Ambassador's Den,59033596,Isaac,,"Shaw, Logan Circle",38.91038,-77.03369,Entire home/apt,411,1,9,2023-01-29,1.05,1,286,9,Unhosted License: 5007262201001986
54016319,NEW! Gorgeous 3BDRM House in the Heart of the City,132637888,Houcine,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.930305,-77.040695,Entire home/apt,349,30,30,2022-08-28,2.30,2,138,28,"Hosted License: 5007242201000037
Unhosted License: 5007262201000038"
598677566810182423,Luxurious 3BR House in Columbia Heights w/ PRKING!,55823592,Kenny And Kerry,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93054,-77.02044,Entire home/apt,297,2,42,2023-03-15,3.74,2,39,42,Exempt
596233442552291036,Georgetown unique detached house,141344806,Mia,,"Georgetown, Burleith/Hillandale",38.90614,-77.05502,Entire home/apt,975,10,0,,,2,89,0,Exempt
598772550949942612,Modern unit with free parking and EV charger-DC,5420634,Nadia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93389,-77.04701,Entire home/apt,123,2,8,2022-12-04,1.42,1,96,8,Hosted License: 5007242201001099
599164542452632417,"Mount Vernon 1BR w/ Gym, W/D & Pool, nr Chinatown",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.900777,-77.016936,Entire home/apt,141,32,1,2022-11-12,0.23,221,333,1,
599259513140860814,"1 Bdrm: half mile to red, grn, ylw line trains",29092354,Zahra,,"North Michigan Park, Michigan Park, University Heights",38.95319,-76.99235,Entire home/apt,66,5,9,2022-10-18,0.91,1,33,9,Hosted License: 5007252201001087
599389080261179418,"Convenient, private basement apt near downtown DC",368975494,Brian,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9266,-77.00957,Entire home/apt,61,1,25,2023-03-15,2.54,1,23,25,Hosted License: 5007242201001561
599535799002279434,"""Marilyn's Powder Room"" in Historic Speakeasy",289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90234,-77.03654,Entire home/apt,138,2,62,2023-02-27,5.42,20,212,62,Exempt
599566297435981471,Charming Capitol Hill Retreat,66522370,May,,"Capitol Hill, Lincoln Park",38.87809,-76.98574,Entire home/apt,144,1,32,2023-02-19,3.72,1,98,32,Hosted License: 5007242201001508
599853723407744553,Private En-Suite with Own Entrance in Foggy Bottom,1479464,Jennifer,,"West End, Foggy Bottom, GWU",38.90115,-77.05364,Private room,89,1,52,2023-03-15,4.62,1,1,52,Hosted License: 5007242201001632
599998723907526585,Cozy English basement minutes from the metro.,15806009,Tim,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95243,-77.00859,Entire home/apt,92,2,35,2023-03-02,3.68,1,155,35,Hosted License: 5007242201000900
601720425936910899,Style & Comfort: Guest Suite w/ Private Parking,16248377,Sofia,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90646,-76.98507,Entire home/apt,116,2,32,2023-03-14,4.90,1,75,32,Hosted License: 5007242201002218
602142666504264193,Lovely two bedroom with indoor fireplace,304917572,Jaliylah,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8671,-76.98246,Entire home/apt,375,2,0,,,2,365,0,Hosted License: 5661275798007819
602390267685898067,★ Deluxe Stay at the Boss Estate (Hidden Gem!) ★,110733273,Devin,,"River Terrace, Benning, Greenway, Dupont Park",38.89161,-76.95237,Entire home/apt,164,1,54,2023-03-16,5.13,1,323,54,"Hosted License: 5007242201001472
Unhosted License: 5007262201001473"
612147182692953407,Historic U Street DC 1BR Condo w/ 98 walk score,54276042,Chelsea,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91805,-77.0326,Entire home/apt,105,31,1,2022-08-31,0.15,1,248,1,
612326728081527255,Charming Private 1-bd in N Cleveland Park,61862691,Avi,,"Friendship Heights, American University Park, Tenleytown",38.94399,-77.07174,Entire home/apt,106,1,13,2023-02-21,1.60,1,131,13,Hosted License: 5007242201001926
612373603596496980,Elegant Two-bedroom Georgetown Home,81155597,Jacqueline,,"Cathedral Heights, McLean Gardens, Glover Park",38.91747,-77.07382,Entire home/apt,198,2,1,2022-12-30,0.37,1,33,1,Unhosted License: 5007262201002330
612435198585181410,Cozy bdrm aptmnt - 15 min frm DWTN-,390256204,Collin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90676,-76.98246,Entire home/apt,119,3,0,,,45,0,0,Exempt
612483643866527884,NoMa 1 bedroom w/ upscale amenities | Gym + Desk,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.907153127447025,-77.00607998215706,Entire home/apt,443,1,17,2022-06-21,1.61,78,277,17,Unhosted License: 2200553000000000
612501169570302186,NoMa 2BR | Family Friendly | Gym+near Metro by GLS,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.90737533569336,-77.00782775878906,Entire home/apt,285,31,33,2023-01-02,3.13,78,365,33,Hosted License: 2200553000000000
612907930318505187,"Modern , luxurious, DC apartment with pool and gym",72755484,Bobby,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90084,-76.97971,Entire home/apt,225,1,6,2023-03-14,0.58,1,165,6,Exempt
612964840169632939,Whyle Furnished Apartments | (1) Bedroom,399217548,Whyle,,"Howard University, Le Droit Park, Cardozo/Shaw",38.92,-77.02506,Entire home/apt,159,30,1,2022-07-08,0.12,9,365,1,Exempt
613006768636175141,Whyle Furnished Apartments | Two-Bedroom/Two-Bath,399217548,Whyle,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91795,-77.02304,Entire home/apt,199,30,2,2022-09-30,0.22,9,365,2,Exempt
613096204307313743,Stunning 1rst floor 2 bedroom with parking!!,382449499,Alice,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95191,-77.01258,Entire home/apt,233,3,13,2023-03-17,1.27,1,0,13,Hosted License: 5007262201001477
613861010655482559,The Avery King Fireplace Room,432681140,Emily,,"Georgetown, Burleith/Hillandale",38.90446,-77.06532,Private room,599,1,0,,,10,277,0,Exempt
613863381151093476,The Avery King Tub (Private Room in Guesthouse),432681140,Emily,,"Georgetown, Burleith/Hillandale",38.90419,-77.06363,Private room,536,1,1,2022-09-26,0.17,10,312,1,Exempt
613916148106668503,LOVE DC TOWN HOUSE,356027852,Meti,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.956158,-76.996902,Entire home/apt,164,2,4,2022-09-24,0.44,2,154,4,Hosted License: 5007242201002092
614007251721124094,Over the Moon About ☽C !  ✓Adams Morgan  ✓METRO subway  ✓Rock Creek Park,456232621,Margaret,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92072,-77.04672,Entire home/apt,168,2,41,2023-03-06,3.94,1,238,41,Hosted License: 5007242201000517
602767930312732174,Modern Unit. Full Kitchen. Queen Bds. Near H St.,35030043,Gary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90184,-76.98801,Entire home/apt,152,2,46,2023-03-05,4.08,2,324,46,Hosted License: 5007242100000005
602854674385648989,Whyle - Fully Furnished Apartments (1 Bedroom),399217548,Whyle,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9181,-77.0232,Entire home/apt,159,30,1,2022-06-11,0.11,9,365,1,Exempt
602886047602917267,"Spacious, private & modern 1BR garden apt",36756883,Michael,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92814,-77.02616,Entire home/apt,119,2,53,2023-03-18,4.86,1,14,53,Hosted License: 5007242201001297
602993920536618546,The W Street Retreat,11338469,Douglas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92054,-77.03276,Entire home/apt,140,1,25,2023-03-11,2.32,1,326,25,Hosted License: 5007242201000278
603027821663680374,"DC's ""Main Event"" ✭✭✭✭✭ A Premier Studio Stay Steps from The White House",289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90406,-77.03791,Entire home/apt,138,2,65,2023-03-13,5.86,20,222,65,Exempt
603087988304492757,"16th St Heights 3-Bdrm, 2 1/2 Bath Gem - Pvt Pking",178022216,Janice,,"Brightwood Park, Crestwood, Petworth",38.9466,-77.03416,Entire home/apt,391,3,6,2022-11-26,0.71,1,353,6,Exempt
614142044213419559,Victorian Style Home with Modern Interior,242568725,Gregory,,"Shaw, Logan Circle",38.91399,-77.02527,Entire home/apt,669,2,19,2023-03-18,2.32,1,344,19,"Hosted License: 5007242201001771
Unhosted License: 5007262201001772"
614423429810872459,Upscale NoMa 2BR w desk+ Balcony + Gym & Rooftop,30283594,Global Luxury Suites,,"Union Station, Stanton Park, Kingman Park",38.907375,-77.00783,Entire home/apt,298,31,33,2022-12-29,3.21,78,365,33,Hosted License: 2200553000000000
54016628,Cozy 1BR BSMT suite near Anacostia Park- 8min walk,2519404,Harris,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87279,-76.97723,Private room,90,2,16,2023-03-15,1.20,1,317,15,"Hosted License: 5007242201001328
Unhosted License: 5007262201001329"
614438166714548629,Downtown DC Awaits ~ 1 bed Apt. walk to Convention,46630199,Home Sweet City,,"Shaw, Logan Circle",38.90812,-77.02866,Entire home/apt,193,2,25,2023-03-11,2.35,94,149,25,Hosted License: 5007242201001273
603519623965921554,Renovated&bright 1-bedroom in heart of DC,47671202,Shamim,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91407,-77.01178,Entire home/apt,101,1,34,2023-03-18,3.21,1,261,34,Hosted License: 5007242201001194
603581253132308855,"NEW On the Park! 2 bed Apt, Walk to Capitol & Park",46630199,Home Sweet City,,"Capitol Hill, Lincoln Park",38.88949,-76.9944,Entire home/apt,297,2,40,2023-03-15,3.56,94,148,40,Hosted License: 5007242201000891
603590470044380378,"Private entrance, steps to the Capitol",164517974,Scott,,"Union Station, Stanton Park, Kingman Park",38.89301,-77.00136,Entire home/apt,263,2,0,,,1,333,0,Unhosted License: 5007262201002447
614471937104927680,"NEW Listing! Unique House+Garden Rental, sleeps 40",432681140,Emily,,"Georgetown, Burleith/Hillandale",38.91016,-77.05469,Entire home/apt,7500,2,0,,,10,259,0,Exempt
614478817801964496,The Avery King XL (Private Room in Guesthouse),432681140,Emily,,"Georgetown, Burleith/Hillandale",38.90416,-77.06562,Private room,516,1,0,,,10,311,0,Exempt
54023049,A Family-friendly Home Base for DC area travelers,437763171,Michael,,"Capitol Hill, Lincoln Park",38.88836,-76.98153,Entire home/apt,180,2,28,2023-03-13,1.95,1,206,20,Hosted License: 5007262201001000
